,Postal_Code,Population
28962,84631,6283
28963,84632,1210
28964,84633,1682
28965,84634,8019
28966,84635,1008
28967,84636,570
28968,84637,852
28969,84638,768
28970,84639,2169
28971,84640,201
28972,84642,7598
28973,84643,1070
28974,84645,3001
28975,84646,3717
28976,84647,10924
28977,84648,9722
28978,84649,1719
28979,84651,37977
28980,84652,1453
28981,84653,12474
28982,84654,4413
28983,84655,26628
28984,84656,546
28985,84657,1096
28986,84660,34975
28987,84662,3868
28988,84663,50727
28989,84664,8325
28990,84665,1158
28991,84667,782
28992,84701,23955
28993,84710,335
28994,84711,1219
28995,84712,404
28996,84713,7850
28997,84714,1321
28998,84715,509
28999,84716,791
29000,84718,521
29001,84719,209
29002,84720,52116
29003,84721,53929
29004,84722,1584
29005,84723,786
29006,84724,2618
29007,84725,4526
29008,84726,1477
29009,84728,334
29010,84729,416
29011,84730,293
29012,84731,520
29013,84732,176
29014,84733,344
29015,84734,689
29016,84735,669
29017,84736,396
29018,84737,38022
29019,84738,15647
29020,84739,523
29021,84740,314
29022,84741,6270
29023,84742,450
29024,84743,25
29025,84744,822
29026,84745,10862
29027,84746,3032
29028,84747,2408
29029,84749,567
29030,84750,1232
29031,84751,4348
29032,84752,1802
29033,84753,63
29034,84754,1895
29035,84755,298
29036,84756,597
29037,84757,3055
29038,84758,1058
29039,84759,3631
29040,84760,912
29041,84761,2277
29042,84762,306
29043,84763,540
29044,84764,547
29045,84765,9830
29046,84766,377
29047,84767,1393
29048,84770,88629
29049,84772,181
29050,84773,657
29051,84774,1735
29052,84775,473
29053,84776,1415
29054,84779,1447
29055,84780,28659
29056,84781,384
29057,84782,1606
29058,84783,905
29059,84784,7142
29060,84790,54870
29061,85003,10371
29062,85004,13043
29063,85006,55260
29064,85007,34474
29065,85008,98288
29066,85009,83050
29067,85012,10904
29068,85013,42676
29069,85014,65303
29070,85015,104660
29071,85016,68265
29072,85017,69430
29073,85018,39356
29074,85019,27884
29075,85020,69358
29076,85021,78206
29077,85022,77304
29078,85023,68513
29079,85024,51285
29080,85027,99159
29081,85028,40393
29082,85029,114725
29083,85031,65965
29084,85032,109817
29085,85033,87061
29086,85034,8956
29087,85035,106068
29088,85037,123865
29089,85040,65337
29090,85041,145881
29091,85042,17512
29092,85043,64532
29093,85044,76843
29094,85045,15476
29095,85048,89205
29096,85050,58350
29097,85051,74616
29098,85053,79130
29099,85054,9037
29100,85083,30673
29101,85085,34450
29102,85086,81140
29103,85087,17567
29104,85118,34015
29105,85119,46014
29106,85120,46111
29107,85121,4640
29108,85122,86832
29109,85123,19410
29110,85128,31885
29111,85131,47052
29112,85132,58706
29113,85135,668
29114,85137,6295
29115,85138,86245
29116,85139,21405
29117,85140,76520
29118,85141,533
29119,85142,106053
29120,85143,41697
29121,85145,4833
29122,85147,7386
29123,85172,1681
29124,85173,7579
29125,85192,5609
29126,85193,8624
29127,85194,17295
29128,85201,95261
29129,85202,83873
29130,85203,77997
29131,85204,70811
29132,85205,106163
29133,85206,53367
29134,85207,98420
29135,85208,72157
29136,85209,96177
29137,85210,93804
29138,85212,65452
29139,85213,35400
29140,85215,34281
29141,85224,110629
29142,85225,117528
29143,85226,25453
29144,85233,58996
29145,85234,81172
29146,85248,31691
29147,85249,61052
29148,85250,9323
29149,85251,74016
29150,85253,36359
29151,85254,102222
29152,85255,64233
29153,85256,12811
29154,85257,74354
29155,85258,51296
29156,85259,55894
29157,85260,48380
29158,85262,22183
29159,85263,5854
29160,85264,2563
29161,85266,18170
29162,85268,60691
29163,85281,60379
29164,85282,31042
29165,85283,103040
29166,85284,42140
29167,85286,37214
29168,85295,63488
29169,85296,79595
29170,85297,57603
29171,85298,45261
29172,85301,124554
29173,85302,62225
29174,85303,68320
29175,85304,56477
29176,85305,31239
29177,85306,50724
29178,85307,9656
29179,85308,168759
29180,85309,3046
29181,85310,42476
29182,85320,1850
29183,85321,7214
29184,85322,1615
29185,85323,67580
29186,85324,7499
29187,85325,1537
29188,85326,111039
29189,85328,552
29190,85331,70717
29191,85332,5794
29192,85333,1677
29193,85334,4042
29194,85335,86644
29195,85336,452
29196,85337,7407
29197,85338,50509
29198,85339,51958
29199,85340,73863
29200,85341,64
29201,85342,4302
29202,85343,459
29203,85344,19703
29204,85345,146491
29205,85346,11974
29206,85347,1883
29207,85348,7476
29208,85349,30125
29209,85350,33175
29210,85351,25350
29211,85352,1083
29212,85353,54709
29213,85354,17976
29214,85355,18646
29215,85356,4546
29216,85357,1674
29217,85360,596
29218,85361,17130
29219,85362,1043
29220,85363,9913
29221,85364,195831
29222,85365,123411
29223,85367,41535
29224,85371,490
29225,85373,44698
29226,85374,21963
29227,85375,78885
29228,85377,5259
29229,85379,63804
29230,85381,51824
29231,85382,46734
29232,85383,59998
29233,85387,15872
29234,85388,59162
29235,85390,22967
29236,85392,75108
29237,85395,53255
29238,85396,32919
29239,85501,14742
29240,85530,3615
29241,85531,1651
29242,85533,6216
29243,85534,6877
29244,85535,41
29245,85536,653
29246,85539,7987
29247,85540,5447
29248,85541,24612
29249,85542,7767
29250,85543,10138
29251,85544,4929
29252,85545,978
29253,85546,21630
29254,85550,7493
29255,85551,882
29256,85552,6166
29257,85553,3924
29258,85554,2041
29259,85601,1819
29260,85602,10298
29261,85603,11330
29262,85605,1297
29263,85606,3184
29264,85607,29297
29265,85608,3687
29266,85609,485
29267,85610,2265
29268,85611,1119
29269,85613,10730
29270,85614,58026
29271,85615,6271
29272,85616,9708
29273,85617,573
29274,85618,3645
29275,85619,84
29276,85620,1749
29277,85621,24084
29278,85622,4778
29279,85623,10414
29280,85624,3106
29281,85625,3188
29282,85626,1130
29283,85627,2696
29284,85629,28328
29285,85630,3513
29286,85631,5764
29287,85632,2187
29288,85633,142
29289,85634,11569
29290,85635,38357
29291,85637,2208
29292,85638,4260
29293,85640,953
29294,85641,57255
29295,85643,20851
29296,85645,5858
29297,85646,2113
29298,85648,42308
29299,85650,8027
29300,85653,39941
29301,85654,161
29302,85658,20408
29303,85701,8425
29304,85704,80654
29305,85705,155220
29306,85706,67876
29307,85707,1860
29308,85708,5562
29309,85710,120114
29310,85711,48045
29311,85712,71572
29312,85713,83493
29313,85714,39053
29314,85715,37843
29315,85716,54044
29316,85718,42831
29317,85719,94080
29318,85723,0
29319,85724,0
29320,85726,0
29321,85730,47801
29322,85735,8612
29323,85736,10496
29324,85737,22521
29325,85739,19978
29326,85741,72773
29327,85742,64798
29328,85743,50146
29329,85745,77257
29330,85746,94992
29331,85747,61361
29332,85748,28930
29333,85749,22108
29334,85750,65567
29335,85755,33325
29336,85756,101525
29337,85757,34232
29338,85901,28545
29339,85911,1319
29340,85912,394
29341,85920,993
29342,85922,62
29343,85923,1626
29344,85924,4551
29345,85925,8353
29346,85926,721
29347,85927,476
29348,85928,1792
29349,85929,18348
29350,85930,1909
29351,85931,450
29352,85932,375
29353,85933,1967
29354,85934,935
29355,85935,9772
29356,85936,2511
29357,85937,12056
29358,85938,3526
29359,85939,10811
29360,85940,2996
29361,85941,15060
29362,85942,203
29363,86001,73684
29364,86003,46
29365,86004,46762
29366,86011,17476
29367,86015,431
29368,86016,103
29369,86017,737
29370,86018,818
29371,86020,4344
29372,86021,9091
29373,86022,5656
29374,86023,2708
29375,86024,1796
29376,86025,14541
29377,86028,76
29378,86029,520
29379,86030,3711
29380,86031,4774
29381,86032,3790
29382,86033,9777
29383,86034,4952
29384,86035,2427
29385,86036,738
29386,86038,201
29387,86039,3056
29388,86040,6098
29389,86042,2962
29390,86043,4744
29391,86044,7106
29392,86045,29978
29393,86046,13185
29394,86047,30958
29395,86052,67
29396,86053,3587
29397,86054,3201
29398,86301,56034
29399,86303,45704
29400,86305,30650
29401,86313,163
29402,86314,52324
29403,86315,12546
29404,86320,3908
29405,86321,4781
29406,86322,29349
29407,86323,24799
29408,86324,2633
29409,86325,10718
29410,86326,13061
29411,86327,18614
29412,86329,1845
29413,86331,518
29414,86332,4329
29415,86333,14593
29416,86334,11159
29417,86335,10280
29418,86336,24657
29419,86337,2981
29420,86338,1886
29421,86343,288
29422,86351,16963
29423,86401,42946
29424,86403,20432
29425,86404,18242
29426,86406,25076
29427,86409,69737
29428,86411,514
29429,86413,13332
29430,86426,37262
29431,86429,18460
29432,86431,875
29433,86432,10207
29434,86433,284
29435,86434,4018
29436,86435,1035
29437,86436,4224
29438,86437,163
29439,86438,1503
29440,86440,8282
29441,86441,4676
29442,86442,53914
29443,86443,172
29444,86444,2160
29445,86445,862
29446,86502,3263
29447,86503,28028
29448,86504,16978
29449,86505,21070
29450,86506,1574
29451,86507,6488
29452,86508,1930
29453,86510,11186
29454,86511,10075
29455,86512,6484
29456,86514,8422
29457,86515,11738
29458,86520,4740
29459,86535,3280
29460,86538,3662
29461,86540,1575
29462,86544,2069
29463,86545,3527
29464,86547,2442
29465,86556,3506
29466,87001,8809
29467,87002,13674
29468,87004,26827
29469,87005,2110
29470,87006,1679
29471,87007,2275
29472,87008,2875
29473,87010,2330
29474,87011,189
29475,87012,698
29476,87013,10974
29477,87014,469
29478,87015,15591
29479,87016,4245
29480,87017,722
29481,87018,608
29482,87020,29587
29483,87021,5873
29484,87022,893
29485,87023,1813
29486,87024,4787
29487,87025,1994
29488,87026,4237
29489,87027,661
29490,87028,309
29491,87029,404
29492,87031,95194
29493,87032,199
29494,87034,5711
29495,87035,12518
29496,87036,3920
29497,87037,1002
29498,87038,766
29499,87040,1082
29500,87041,2370
29501,87042,7735
29502,87043,11209
29503,87044,664
29504,87045,2756
29505,87046,469
29506,87047,8199
29507,87048,24529
29508,87049,2577
29509,87051,1077
29510,87052,6977
29511,87053,2123
29512,87056,1979
29513,87059,15286
29514,87061,782
29515,87062,3806
29516,87063,888
29517,87064,259
29518,87068,7612
29519,87070,55
29520,87072,1334
29521,87083,881
29522,87102,44223
29523,87104,33042
29524,87105,118143
29525,87106,70356
29526,87107,83296
29527,87108,62691
29528,87109,88149
29529,87110,84928
29530,87111,117910
29531,87112,92000
29532,87113,38859
29533,87114,65369
29534,87116,4554
29535,87117,803
29536,87120,122241
29537,87121,136068
29538,87122,31631
29539,87123,66306
29540,87124,82833
29541,87144,98091
29542,87301,39710
29543,87305,9101
29544,87310,2512
29545,87311,11659
29546,87312,886
29547,87313,14377
29548,87315,238
29549,87316,2569
29550,87317,5374
29551,87319,3792
29552,87320,2000
29553,87321,5983
29554,87322,307
29555,87323,10051
29556,87325,6386
29557,87326,1940
29558,87327,12942
29559,87328,3595
29560,87347,203
29561,87357,697
29562,87364,2863
29563,87375,3785
29564,87401,100329
29565,87402,28507
29566,87410,13149
29567,87412,1537
29568,87413,44632
29569,87415,1190
29570,87416,5824
29571,87417,14894
29572,87418,724
29573,87419,993
29574,87420,17918
29575,87421,3287
29576,87455,2584
29577,87461,1465
29578,87499,1201
29579,87501,37669
29580,87505,80442
29581,87506,13932
29582,87507,76057
29583,87508,30685
29584,87510,2275
29585,87511,3297
29586,87512,489
29587,87513,1685
29588,87514,705
29589,87515,843
29590,87516,152
29591,87517,749
29592,87518,56
29593,87519,1280
29594,87520,2271
29595,87521,1979
29596,87522,8844
29597,87523,475
29598,87524,316
29599,87525,192
29600,87527,2420
29601,87528,6049
29602,87529,9049
29603,87530,2607
29604,87531,1041
29605,87532,47025
29606,87533,309
29607,87535,3420
29608,87537,3056
29609,87538,349
29610,87539,322
29611,87540,959
29612,87543,317
29613,87544,44862
29614,87548,1051
29615,87549,1757
29616,87551,621
29617,87552,9303
29618,87553,2619
29619,87554,110
29620,87556,2619
29621,87557,10835
29622,87558,622
29623,87560,2971
29624,87562,1149
29625,87564,574
29626,87565,544
29627,87566,4564
29628,87567,4360
29629,87569,968
29630,87571,25980
29631,87573,91
29632,87574,289
29633,87575,1652
29634,87577,935
29635,87578,1545
29636,87579,1466
29637,87580,992
29638,87581,148
29639,87582,3564
29640,87583,619
29641,87701,56192
29642,87710,2696
29643,87711,885
29644,87712,607
29645,87713,759
29646,87714,1197
29647,87715,1166
29648,87718,269
29649,87722,781
29650,87723,1089
29651,87724,202
29652,87728,902
29653,87729,182
29654,87730,56
29655,87731,556
29656,87732,4624
29657,87733,428
29658,87734,215
29659,87735,187
29660,87736,381
29661,87740,9582
29662,87742,971
29663,87743,781
29664,87745,727
29665,87746,257
29666,87747,3303
29667,87749,124
29668,87750,23
29669,87752,720
29670,87753,497
29671,87801,11787
29672,87820,340
29673,87821,1034
29674,87823,1783
29675,87824,492
29676,87825,6917
29677,87827,697
29678,87828,1119
29679,87829,1191
29680,87830,2848
29681,87831,479
29682,87832,1602
29683,87901,16192
29684,87930,1823
29685,87931,1674
29686,87933,297
29687,87935,4046
29688,87936,584
29689,87937,1924
29690,87939,270
29691,87940,1852
29692,87941,3249
29693,87942,1306
29694,87943,321
29695,88001,62143
29696,88002,4641
29697,88003,1819
29698,88004,1782
29699,88005,31049
29700,88007,29216
29701,88008,6938
29702,88009,243
29703,88011,62946
29704,88012,52252
29705,88020,1496
29706,88021,49376
29707,88022,1585
29708,88023,6330
29709,88024,476
29710,88025,553
29711,88026,3771
29712,88027,1063
29713,88028,1085
29714,88029,5014
29715,88030,35899
29716,88032,335
29717,88033,16
29718,88034,150
29719,88038,508
29720,88039,754
29721,88040,250
29722,88041,3408
29723,88042,188
29724,88043,4389
29725,88044,6841
29726,88045,8228
29727,88046,861
29728,88047,4158
29729,88048,6336
29730,88049,1120
29731,88051,197
29732,88052,310
29733,88053,189
29734,88055,34
29735,88056,497
29736,88061,18575
29737,88063,16072
29738,88065,665
29739,88072,6715
29740,88081,40681
29741,88101,121163
29742,88103,209
29743,88112,306
29744,88113,206
29745,88114,95
29746,88115,119
29747,88116,728
29748,88118,480
29749,88119,2242
29750,88120,276
29751,88121,395
29752,88124,2388
29753,88125,94
29754,88126,79
29755,88130,29065
29756,88132,442
29757,88134,68
29758,88135,1142
29759,88136,115
29760,88201,56408
29761,88203,66208
29762,88210,43712
29763,88220,88532
29764,88230,3517
29765,88231,7065
29766,88232,6677
29767,88240,65388
29768,88242,6530
29769,88250,539
29770,88252,4595
29771,88253,2545
29772,88254,198
29773,88255,163
29774,88256,4054
29775,88260,31229
29776,88262,81
29777,88263,476
29778,88264,106
29779,88265,390
29780,88267,2777
29781,88268,13
29782,88301,880
29783,88310,96833
29784,88311,1909
29785,88312,6982
29786,88314,240
29787,88316,5929
29788,88317,2082
29789,88318,782
29790,88321,312
29791,88323,33
29792,88324,152
29793,88325,2338
29794,88330,4805
29795,88336,545
29796,88337,6323
29797,88338,515
29798,88339,1344
29799,88340,9783
29800,88341,1377
29801,88342,92
29802,88343,109
29803,88344,327
29804,88345,13388
29805,88346,5443
29806,88347,246
29807,88348,827
29808,88349,165
29809,88350,526
29810,88351,700
29811,88352,11670
29812,88353,350
29813,88354,297
29814,88355,33
29815,88401,5024
29816,88410,324
29817,88411,126
29818,88414,66
29819,88415,6657
29820,88416,328
29821,88417,39
29822,88418,504
29823,88419,175
29824,88421,54
29825,88422,158
29826,88424,361
29827,88426,2532
29828,88427,116
29829,88430,299
29830,88431,85
29831,88434,756
29832,88435,7273
29833,88436,508
29834,89001,2589
29835,89002,81890
29836,89003,2607
29837,89004,635
29838,89005,16705
29839,89007,2370
29840,89008,1680
29841,89010,855
29842,89011,21341
29843,89012,77141
29844,89013,444
29845,89014,79641
29846,89015,101882
29847,89017,273
29848,89018,1591
29849,89019,4535
29850,89020,1779
29851,89021,9329
29852,89022,86
29853,89025,3664
29854,89026,228
29855,89027,34059
29856,89029,14599
29857,89030,64250
29858,89031,157201
29859,89032,44857
29860,89039,591
29861,89040,7947
29862,89042,1588
29863,89043,3055
29864,89044,37608
29865,89045,4089
29866,89046,1753
29867,89047,182
29868,89048,44700
29869,89049,7230
29870,89052,125185
29871,89054,243
29872,89060,21676
29873,89061,11602
29874,89074,54342
29875,89081,77607
29876,89084,56133
29877,89085,8579
29878,89086,6270
29879,89101,120103
29880,89102,75046
29881,89103,128258
29882,89104,86263
29883,89106,56598
29884,89107,77945
29885,89108,149703
29886,89109,9084
29887,89110,196680
29888,89113,40378
29889,89115,121658
29890,89117,149551
29891,89118,32229
29892,89119,126709
29893,89120,50606
29894,89121,170421
29895,89122,124996
29896,89123,94615
29897,89124,1184
29898,89128,93309
29899,89129,111008
29900,89130,84479
29901,89131,68256
29902,89134,27510
29903,89135,36761
29904,89138,32670
29905,89139,64158
29906,89141,57714
29907,89142,58315
29908,89143,27411
29909,89144,23108
29910,89145,62893
29911,89146,34379
29912,89147,113942
29913,89148,104964
29914,89149,83973
29915,89156,31610
29916,89161,447
29917,89166,35091
29918,89169,54226
29919,89178,74236
29920,89179,2811
29921,89183,60601
29922,89191,1350
29923,89301,4809
29924,89310,935
29925,89311,222
29926,89314,157
29927,89316,3090
29928,89317,287
29929,89318,2587
29930,89319,1044
29931,89402,186
29932,89403,15473
29933,89404,51
29934,89405,491
29935,89406,17752
29936,89408,29654
29937,89409,457
29938,89410,19307
29939,89411,1953
29940,89412,634
29941,89413,1648
29942,89414,367
29943,89415,7856
29944,89418,652
29945,89419,8289
29946,89420,81
29947,89421,1726
29948,89422,300
29949,89423,18515
29950,89424,941
29951,89425,457
29952,89426,141
29953,89427,2118
29954,89428,405
29955,89429,13295
29956,89430,874
29957,89431,94695
29958,89433,51061
29959,89434,65471
29960,89436,63058
29961,89438,118
29962,89439,3128
29963,89440,1978
29964,89441,31916
29965,89442,1751
29966,89444,4168
29967,89445,19062
29968,89446,87
29969,89447,5339
29970,89448,1030
29971,89449,3153
29972,89450,138
29973,89451,17929
29974,89460,22785
29975,89501,11215
29976,89502,94481
29977,89503,76240
29978,89506,42770
29979,89508,12207
29980,89509,21990
29981,89510,3608
29982,89511,65085
29983,89512,29007
29984,89519,21339
29985,89521,29614
29986,89523,71436
29987,89701,43946
29988,89702,0
29989,89703,11330
29990,89704,8668
29991,89705,12600
29992,89706,42460
29993,89801,37303
